Categoria, Especificação, Porcentagens, Incrementos/Decrementos, Mês, Ano
Video Card Description, AMD Radeon R7 Graphics, 0.24%, 0.00%, Fevereiro, 2022
Video Card Description, AMD Radeon RX 5600 XT, 0.24%, 0.00%, Fevereiro, 2022
Video Card Description, Intel(R) UHD Graphics 630, 0.23%, -0.01%, Fevereiro, 2022
Video Card Description, NVIDIA GeForce MX110, 0.23%, -0.02%, Fevereiro, 2022
Video Card Description, NVIDIA GeForce MX450, 0.23%, +0.01%, Fevereiro, 2022
Video Card Description, AMD Radeon RX 590 Series, 0.22%, 0.00%, Fevereiro, 2022
Video Card Description, Intel HD Graphics 6000, 0.22%, -0.02%, Fevereiro, 2022
Video Card Description, NVIDIA GeForce GTX 760, 0.22%, -0.01%, Fevereiro, 2022
Video Card Description, NVIDIA GeForce GTX 660, 0.22%, -0.01%, Fevereiro, 2022
Video Card Description, NVIDIA GeForce MX130, 0.21%, -0.02%, Fevereiro, 2022
Video Card Description, NVIDIA GeForce GTX 980, 0.21%, 0.00%, Fevereiro, 2022
Video Card Description, AMD Radeon R5 Graphics, 0.21%, -0.02%, Fevereiro, 2022
Video Card Description, AMD Radeon RX 6700 XT, 0.21%, +0.01%, Fevereiro, 2022
Video Card Description, AMD Radeon RX 470, 0.20%, -0.01%, Fevereiro, 2022
Video Card Description, Intel HD Graphics 630, 0.19%, -0.02%, Fevereiro, 2022
Video Card Description, NVIDIA GeForce GTX 980 Ti, 0.18%, -0.01%, Fevereiro, 2022
Video Card Description, NVIDIA GeForce MX330, 0.18%, -0.01%, Fevereiro, 2022
Video Card Description, AMD Radeon RX 5500M, 0.18%, 0.00%, Fevereiro, 2022
Video Card Description, AMD Radeon RX 580 2048SP, 0.18%, +0.01%, Fevereiro, 2022
Video Card Description, Intel Sandy Bridge, 0.17%, -0.02%, Fevereiro, 2022
Video Card Description, Intel HD Graphics 530, 0.16%, -0.01%, Fevereiro, 2022
Video Card Description, NVIDIA GeForce GT 630, 0.16%, -0.01%, Fevereiro, 2022
Video Card Description, Other, 11.23%, +0.07%, Fevereiro, 2022
VRAM, 512 MB, 1.27%, +0.01%, Fevereiro, 2022
VRAM, 1 GB, 9.34%, -0.50%, Fevereiro, 2022
VRAM, 2 GB, 10.83%, -0.37%, Fevereiro, 2022
VRAM, 3 GB, 4.16%, +0.07%, Fevereiro, 2022
VRAM, 4 GB, 17.43%, -0.28%, Fevereiro, 2022
VRAM, 5 GB, 1.16%, +0.26%, Fevereiro, 2022
VRAM, 6 GB, 22.41%, +0.15%, Fevereiro, 2022
VRAM, 8 GB, 23.10%, +0.24%, Fevereiro, 2022
VRAM, 10 GB, 1.95%, +0.03%, Fevereiro, 2022
VRAM, 11 GB, 2.35%, -0.08%, Fevereiro, 2022
VRAM, 12 GB, 4.25%, +0.53%, Fevereiro, 2022
VRAM, 24 GB, 0.73%, -0.03%, Fevereiro, 2022
VRAM, Other, 1.02%, -0.02%, Fevereiro, 2022
Primary Display Resolution, 1024 x 768, 0.25%, -0.01%, Fevereiro, 2022
Primary Display Resolution, 1280 x 1024, 0.74%, -0.03%, Fevereiro, 2022
Primary Display Resolution, 1280 x 720, 0.28%, -0.02%, Fevereiro, 2022
Primary Display Resolution, 1280 x 800, 0.28%, -0.03%, Fevereiro, 2022
Primary Display Resolution, 1360 x 768, 1.08%, -0.05%, Fevereiro, 2022
Primary Display Resolution, 1366 x 768, 6.55%, -0.38%, Fevereiro, 2022
Primary Display Resolution, 1440 x 900, 2.51%, -0.12%, Fevereiro, 2022
Primary Display Resolution, 1600 x 900, 1.73%, -0.08%, Fevereiro, 2022
Primary Display Resolution, 1680 x 1050, 1.20%, -0.07%, Fevereiro, 2022
Primary Display Resolution, 1920 x 1080, 67.46%, +0.34%, Fevereiro, 2022
Primary Display Resolution, 1920 x 1200, 0.58%, -0.03%, Fevereiro, 2022
Primary Display Resolution, 2560 x 1080, 0.95%, -0.02%, Fevereiro, 2022
Primary Display Resolution, 2560 x 1600, 1.00%, +0.15%, Fevereiro, 2022
Primary Display Resolution, 2560 x 1440, 9.68%, +0.49%, Fevereiro, 2022
Primary Display Resolution, 3440 x 1440, 1.23%, +0.01%, Fevereiro, 2022
Primary Display Resolution, 3840 x 2160, 2.29%, -0.08%, Fevereiro, 2022
Primary Display Resolution, Other, 2.18%, -0.09%, Fevereiro, 2022
OS Version, Windows, 96.57%, +0.21%, Março, 2022
OS Version, Windows 10 64 bit, 74.69%, -1.00%, Março, 2022
OS Version, Windows 11 64 bit, 16.84%, +1.25%, Março, 2022
OS Version, Windows 7 64 bit, 4.14%, +0.06%, Março, 2022
OS Version, Windows 8.1 64 bit, 0.57%, -0.06%, Março, 2022
OS Version, Windows 7, 0.16%, -0.03%, Março, 2022
OS Version, Windows 10, 0.07%, -0.01%, Março, 2022
OS Version, OSX, 2.43%, -0.19%, Março, 2022
OS Version, MacOS 12.2.1 64 bit, 0.72%, +0.51%, Março, 2022
OS Version, MacOS 10.15.7 64 bit, 0.22%, -0.03%, Março, 2022
OS Version, MacOS 12.1.0 64 bit, 0.22%, -0.36%, Março, 2022
OS Version, MacOS 12.0.1 64 bit, 0.16%, -0.10%, Março, 2022
OS Version, MacOS 11.6.0 64 bit, 0.13%, -0.04%, Março, 2022
OS Version, MacOS 12.3.0 64 bit, 0.13%, +0.13%, Março, 2022
OS Version, MacOS 10.13.6 64 bit, 0.12%, -0.01%, Março, 2022
OS Version, MacOS 10.14.6 64 bit, 0.11%, -0.02%, Março, 2022
OS Version, MacOS 11.6.4 64 bit, 0.07%, +0.07%, Março, 2022
OS Version, MacOS 11.5.2 64 bit, 0.07%, -0.01%, Março, 2022
OS Version, MacOS 12.2.0 64 bit, 0.07%, -0.15%, Março, 2022
OS Version, MacOS 11.4.0 64 bit, 0.06%, -0.01%, Março, 2022
OS Version, Linux, 1.00%, -0.02%, Março, 2022
OS Version, Ubuntu 20.04.4 LTS 64 bit, 0.13%, +0.13%, Março, 2022
OS Version, "Manjaro Linux" 64 bit, 0.12%, 0.00%, Março, 2022
OS Version, "Arch Linux" 64 bit, 0.12%, -0.01%, Março, 2022
OS Version, Ubuntu 21.10 64 bit, 0.07%, 0.00%, Março, 2022
OS Version, Linux Mint 20.3 64 bit, 0.07%, +0.01%, Março, 2022
System RAM, Less than 4 GB, 0.25%, -0.03%, Março, 2022
System RAM, 4 GB, 6.56%, -0.50%, Março, 2022
System RAM, 8 GB, 23.44%, -1.41%, Março, 2022
System RAM, 12 GB, 3.43%, -0.13%, Março, 2022
System RAM, 16 GB, 51.48%, +0.93%, Março, 2022
System RAM, 24 GB, 1.06%, -0.01%, Março, 2022
System RAM, 32 GB, 11.97%, +1.02%, Março, 2022
System RAM, 64 GB, 1.08%, +0.10%, Março, 2022
System RAM, More than 64 GB, 0.11%, +0.01%, Março, 2022
System RAM, Other, 0.62%, +0.02%, Março, 2022
Physical CPUs, 1 cpu, 0.17%, -0.01%, Março, 2022
Physical CPUs, 2 cpus, 10.94%, -0.78%, Março, 2022
Physical CPUs, 3 cpus, 0.51%, -0.01%, Março, 2022
Physical CPUs, 4 cpus, 33.52%, -1.22%, Março, 2022
Physical CPUs, 5 cpus, 0.02%, 0.00%, Março, 2022
Physical CPUs, 6 cpus, 33.42%, +1.19%, Março, 2022
Physical CPUs, 7 cpus, 0.00%, 0.00%, Março, 2022
Physical CPUs, 8 cpus, 18.20%, +0.47%, Março, 2022
Physical CPUs, 9 cpus, 0.00%, 0.00%, Março, 2022
Physical CPUs, 10 cpus, 1.05%, +0.07%, Março, 2022
Physical CPUs, 11 cpus, 0.00%, 0.00%, Março, 2022
Physical CPUs, 12 cpus, 1.54%, +0.17%, Março, 2022
Physical CPUs, 14 cpus, 0.09%, +0.04%, Março, 2022
Physical CPUs, 15 cpus, 0.00%, 0.00%, Março, 2022
Physical CPUs, 16 cpus, 0.48%, +0.06%, Março, 2022
Physical CPUs, 18 cpus, 0.02%, 0.00%, Março, 2022
Physical CPUs, 20 cpus, 0.01%, 0.00%, Março, 2022
Physical CPUs, 22 cpus, 0.00%, 0.00%, Março, 2022
Physical CPUs, 24 cpus, 0.02%, +0.01%, Março, 2022
Physical CPUs, 28 cpus, 0.00%, 0.00%, Março, 2022
Physical CPUs, 31 cpus, 0.00%, 0.00%, Março, 2022
Physical CPUs, 32 cpus, 0.01%, 0.00%, Março, 2022
Physical CPUs, 36 cpus, 0.00%, 0.00%, Março, 2022
Physical CPUs, 40 cpus, 0.00%, 0.00%, Março, 2022
Physical CPUs, 48 cpus, 0.00%, 0.00%, Março, 2022
Physical CPUs, 56 cpus, 0.00%, 0.00%, Março, 2022
Physical CPUs, 64 cpus, 0.00%, 0.00%, Março, 2022
Video Card Description, NVIDIA GeForce GTX 1060, 7.95%, +0.21%, Março, 2022
Video Card Description, NVIDIA GeForce GTX 1650, 5.89%, -0.20%, Março, 2022
Video Card Description, NVIDIA GeForce RTX 2060, 5.46%, +0.25%, Março, 2022
Video Card Description, NVIDIA GeForce GTX 1050 Ti, 5.37%, -0.24%, Março, 2022
Video Card Description, NVIDIA GeForce GTX 1050, 2.78%, -0.20%, Março, 2022
Video Card Description, NVIDIA GeForce GTX 1660 Ti, 2.63%, -0.13%, Março, 2022
Video Card Description, NVIDIA GeForce RTX 3060, 2.40%, +0.55%, Março, 2022
Video Card Description, NVIDIA GeForce GTX 1660 SUPER, 2.37%, +0.08%, Março, 2022
Video Card Description, NVIDIA GeForce GTX 1070, 2.29%, +0.03%, Março, 2022
Video Card Description, NVIDIA GeForce RTX 3060 Laptop GPU, 2.15%, -0.12%, Março, 2022
Video Card Description, NVIDIA GeForce RTX 3070, 2.04%, +0.24%, Março, 2022
Video Card Description, NVIDIA GeForce GTX 1660, 1.99%, +0.11%, Março, 2022
Video Card Description, NVIDIA GeForce RTX 2070 SUPER, 1.92%, +0.10%, Março, 2022
Video Card Description, AMD Radeon Graphics, 1.60%, +0.07%, Março, 2022
Video Card Description, NVIDIA GeForce RTX 2070, 1.50%, +0.09%, Março, 2022
Video Card Description, NVIDIA GeForce RTX 3060 Ti, 1.49%, +0.23%, Março, 2022
Video Card Description, NVIDIA GeForce GTX 1080, 1.43%, +0.05%, Março, 2022
Video Card Description, AMD Radeon RX 580, 1.36%, -0.01%, Março, 2022
Video Card Description, NVIDIA GeForce GTX 1650 Ti, 1.28%, -0.12%, Março, 2022
Video Card Description, NVIDIA GeForce RTX 3080, 1.23%, +0.12%, Março, 2022
Video Card Description, NVIDIA GeForce RTX 2060 SUPER, 1.21%, +0.07%, Março, 2022
Video Card Description, Intel(R) UHD Graphics, 1.15%, +0.04%, Março, 2022
Video Card Description, AMD Radeon RX 570, 1.07%, -0.03%, Março, 2022
Video Card Description, NVIDIA GeForce GTX 960, 1.05%, -0.06%, Março, 2022
Video Card Description, AMD Radeon Vega 8 Graphics, 1.02%, -0.06%, Março, 2022
Video Card Description, NVIDIA GeForce GTX 970, 1.02%, -0.02%, Março, 2022
Video Card Description, Apple G13G, 0.93%, -0.02%, Março, 2022
Video Card Description, NVIDIA GeForce GTX 750 Ti, 0.92%, -0.06%, Março, 2022
Video Card Description, NVIDIA GeForce GTX 1650 SUPER, 0.91%, -0.01%, Março, 2022
Video Card Description, NVIDIA GeForce RTX 3050, 0.86%, +0.11%, Março, 2022
Video Card Description, Intel(R) Iris(R) Xe Graphics, 0.86%, +0.06%, Março, 2022
Video Card Description, NVIDIA GeForce GTX 1080 Ti, 0.84%, +0.02%, Março, 2022
Video Card Description, NVIDIA GeForce GT 1030, 0.80%, -0.04%, Março, 2022
Video Card Description, NVIDIA GeForce RTX 2080 SUPER, 0.74%, +0.05%, Março, 2022
Video Card Description, AMD Radeon RX 5700 XT, 0.71%, +0.01%, Março, 2022
Video Card Description, NVIDIA GeForce GTX 1070 Ti, 0.71%, +0.04%, Março, 2022
Video Card Description, Intel UHD Graphics 620, 0.70%, -0.02%, Março, 2022
Video Card Description, NVIDIA GeForce RTX 2080, 0.67%, +0.04%, Março, 2022
Video Card Description, NVIDIA GeForce RTX 3070 Ti, 0.62%, +0.13%, Março, 2022
Video Card Description, NVIDIA GeForce RTX 3070 Laptop GPU, 0.61%, -0.01%, Março, 2022
Video Card Description, NVIDIA GeForce RTX 2080 Ti, 0.54%, +0.01%, Março, 2022
Video Card Description, NVIDIA GeForce RTX 3050 Ti Laptop GPU, 0.52%, +0.02%, Março, 2022
Video Card Description, NVIDIA GeForce RTX 3080 Ti, 0.49%, +0.05%, Março, 2022
Video Card Description, NVIDIA GeForce GT 730, 0.49%, -0.02%, Março, 2022
Video Card Description, Intel HD Graphics 4000, 0.47%, -0.03%, Março, 2022
Video Card Description, AMD Radeon Vega 3 Graphics, 0.46%, 0.00%, Março, 2022
Video Card Description, NVIDIA GeForce RTX 3050 Laptop GPU, 0.44%, -0.02%, Março, 2022
Video Card Description, NVIDIA GeForce RTX 3090, 0.44%, +0.03%, Março, 2022
Video Card Description, AMD Radeon RX 550, 0.44%, -0.02%, Março, 2022
Video Card Description, Intel HD Graphics 620, 0.44%, 0.00%, Março, 2022
Video Card Description, NVIDIA GeForce GTX 960M, 0.41%, -0.03%, Março, 2022
Video Card Description, NVIDIA GeForce 940M, 0.38%, -0.04%, Março, 2022
Video Card Description, Intel HD Graphics 520, 0.36%, 0.00%, Março, 2022
Video Card Description, NVIDIA GeForce MX250, 0.36%, -0.03%, Março, 2022
Video Card Description, Intel HD Graphics 4600, 0.35%, -0.02%, Março, 2022
Video Card Description, AMD Radeon RX Vega 11 Graphics, 0.35%, -0.02%, Março, 2022
Video Card Description, AMD Radeon RX 480, 0.35%, -0.01%, Março, 2022
Video Card Description, NVIDIA GeForce GT 710, 0.35%, -0.03%, Março, 2022
Video Card Description, NVIDIA GeForce GTX 950, 0.34%, -0.03%, Março, 2022
Video Card Description, Intel Haswell, 0.34%, -0.03%, Março, 2022
Video Card Description, Intel UHD Graphics 630, 0.34%, -0.01%, Março, 2022
Video Card Description, NVIDIA GeForce MX150, 0.33%, -0.02%, Março, 2022
Video Card Description, AMD Radeon RX 460, 0.30%, -0.03%, Março, 2022
Video Card Description, Intel Ivy Bridge, 0.29%, -0.01%, Março, 2022
Video Card Description, AMD Radeon RX 560, 0.29%, -0.01%, Março, 2022
Video Card Description, Intel HD Graphics 3000, 0.27%, -0.03%, Março, 2022
Video Card Description, NVIDIA GeForce GTX 750, 0.26%, -0.02%, Março, 2022
Video Card Description, NVIDIA GeForce RTX 2070 with Max-Q Design, 0.26%, +0.01%, Março, 2022
Video Card Description, Intel Iris Plus Graphics, 0.25%, -0.01%, Março, 2022
Video Card Description, AMD Radeon RX 5500 XT, 0.25%, -0.02%, Março, 2022
Video Card Description, Intel HD Graphics 5500, 0.25%, -0.01%, Março, 2022
Video Card Description, NVIDIA GeForce GTX 950M, 0.25%, -0.03%, Março, 2022
Video Card Description, AMD Radeon RX 5600 XT, 0.24%, 0.00%, Março, 2022
Video Card Description, NVIDIA GeForce RTX 3050 Ti, 0.24%, -0.02%, Março, 2022
Video Card Description, Intel(R) UHD Graphics 630, 0.23%, 0.00%, Março, 2022
Video Card Description, NVIDIA GeForce MX350, 0.23%, -0.01%, Março, 2022
Video Card Description, NVIDIA GeForce GTX 650, 0.23%, -0.02%, Março, 2022
Video Card Description, NVIDIA GeForce MX450, 0.22%, -0.01%, Março, 2022
Video Card Description, NVIDIA GeForce GT 720M, 0.22%, -0.03%, Março, 2022
Video Card Description, AMD Radeon RX 6700 XT, 0.22%, +0.01%, Março, 2022
Video Card Description, AMD Radeon RX 590 Series, 0.22%, 0.00%, Março, 2022
Video Card Description, AMD Radeon R7 Graphics, 0.21%, -0.03%, Março, 2022
Video Card Description, NVIDIA GeForce MX110, 0.21%, -0.02%, Março, 2022
Video Card Description, NVIDIA GeForce GTX 980, 0.21%, 0.00%, Março, 2022
Video Card Description, NVIDIA GeForce GTX 660, 0.21%, -0.01%, Março, 2022
Video Card Description, AMD Radeon R5 Graphics, 0.20%, -0.01%, Março, 2022
Video Card Description, NVIDIA GeForce GTX 760, 0.20%, -0.02%, Março, 2022
Video Card Description, NVIDIA GeForce MX130, 0.20%, -0.01%, Março, 2022
Video Card Description, Intel HD Graphics 6000, 0.20%, -0.02%, Março, 2022
Video Card Description, NVIDIA GeForce GTX 980 Ti, 0.19%, +0.01%, Março, 2022
Video Card Description, NVIDIA GeForce MX330, 0.18%, 0.00%, Março, 2022
Video Card Description, Intel HD Graphics 630, 0.18%, -0.01%, Março, 2022
Video Card Description, AMD Radeon RX 470, 0.18%, -0.02%, Março, 2022
Video Card Description, AMD Radeon RX 5500M, 0.17%, -0.01%, Março, 2022
Video Card Description, Intel Sandy Bridge, 0.16%, -0.01%, Março, 2022
Video Card Description, Intel HD Graphics 530, 0.16%, 0.00%, Março, 2022
Video Card Description, AMD Radeon RX 580 2048SP, 0.15%, -0.03%, Março, 2022
Video Card Description, NVIDIA GeForce RTX 3080 Laptop GPU, 0.15%, +0.15%, Março, 2022
Video Card Description, Other, 10.60%, -0.63%, Março, 2022
VRAM, 512 MB, 1.20%, -0.07%, Março, 2022
VRAM, 1 GB, 8.59%, -0.75%, Março, 2022
VRAM, 2 GB, 9.80%, -1.03%, Março, 2022
VRAM, 3 GB, 4.20%, +0.04%, Março, 2022
VRAM, 4 GB, 16.43%, -1.00%, Março, 2022
VRAM, 5 GB, 1.35%, +0.19%, Março, 2022
VRAM, 6 GB, 22.87%, +0.46%, Março, 2022
VRAM, 8 GB, 24.37%, +1.27%, Março, 2022
VRAM, 10 GB, 2.07%, +0.12%, Março, 2022
VRAM, 11 GB, 2.33%, -0.02%, Março, 2022
VRAM, 12 GB, 5.11%, +0.86%, Março, 2022
VRAM, 24 GB, 0.76%, +0.03%, Março, 2022
VRAM, Other, 0.91%, -0.11%, Março, 2022
Primary Display Resolution, 1024 x 768, 0.24%, -0.01%, Março, 2022
Primary Display Resolution, 1280 x 800, 0.26%, -0.02%, Março, 2022
Primary Display Resolution, 1280 x 1024, 0.68%, -0.06%, Março, 2022
Primary Display Resolution, 1280 x 720, 0.28%, 0.00%, Março, 2022
Primary Display Resolution, 1360 x 768, 1.04%, -0.04%, Março, 2022
Primary Display Resolution, 1366 x 768, 6.23%, -0.32%, Março, 2022
Primary Display Resolution, 1440 x 900, 2.30%, -0.21%, Março, 2022
Primary Display Resolution, 1600 x 900, 1.65%, -0.08%, Março, 2022
Primary Display Resolution, 1680 x 1050, 1.11%, -0.09%, Março, 2022
Primary Display Resolution, 1920 x 1200, 0.60%, +0.02%, Março, 2022
Primary Display Resolution, 1920 x 1080, 67.24%, -0.22%, Março, 2022
Primary Display Resolution, 2560 x 1440, 10.54%, +0.86%, Março, 2022
Primary Display Resolution, 2560 x 1080, 0.97%, +0.02%, Março, 2022
Primary Display Resolution, 2560 x 1600, 0.92%, -0.08%, Março, 2022
Primary Display Resolution, 3440 x 1440, 1.29%, +0.06%, Março, 2022
Primary Display Resolution, 3840 x 2160, 2.39%, +0.10%, Março, 2022
Primary Display Resolution, Other, 2.25%, +0.07%, Março, 2022
OS Version, Windows, 96.31%, -0.26%, Abril, 2022
OS Version, Windows 10 64 bit, 73.55%, -1.14%, Abril, 2022
OS Version, Windows 11 64 bit, 18.94%, +2.10%, Abril, 2022
OS Version, Windows 7 64 bit, 2.93%, -1.21%, Abril, 2022
OS Version, Windows 8.1 64 bit, 0.57%, 0.00%, Abril, 2022
OS Version, Windows 7, 0.17%, +0.01%, Abril, 2022
OS Version, Windows 10, 0.07%, 0.00%, Abril, 2022
OS Version, OSX, 2.55%, +0.12%, Abril, 2022
OS Version, MacOS 12.3.1 64 bit, 0.46%, +0.46%, Abril, 2022
OS Version, MacOS 12.2.1 64 bit, 0.44%, -0.28%, Abril, 2022
OS Version, MacOS 10.15.7 64 bit, 0.22%, 0.00%, Abril, 2022
OS Version, MacOS 12.3.0 64 bit, 0.21%, +0.08%, Abril, 2022
OS Version, MacOS 12.1.0 64 bit, 0.16%, -0.06%, Abril, 2022
OS Version, MacOS 12.0.1 64 bit, 0.14%, -0.02%, Abril, 2022
OS Version, MacOS 10.13.6 64 bit, 0.12%, 0.00%, Abril, 2022
OS Version, MacOS 10.14.6 64 bit, 0.11%, 0.00%, Abril, 2022
OS Version, MacOS 11.6.0 64 bit, 0.10%, -0.03%, Abril, 2022
OS Version, MacOS 11.6.4 64 bit, 0.06%, -0.01%, Abril, 2022
OS Version, MacOS 11.5.2 64 bit, 0.06%, -0.01%, Abril, 2022
OS Version, MacOS 11.6.5 64 bit, 0.05%, +0.05%, Abril, 2022
OS Version, MacOS 11.4.0 64 bit, 0.05%, -0.01%, Abril, 2022
OS Version, Linux, 1.14%, +0.14%, Abril, 2022
OS Version, Ubuntu 20.04.4 LTS 64 bit, 0.16%, +0.03%, Abril, 2022
OS Version, "Arch Linux" 64 bit, 0.14%, +0.02%, Abril, 2022
OS Version, "Manjaro Linux" 64 bit, 0.13%, +0.01%, Abril, 2022
OS Version, Linux Mint 20.3 64 bit, 0.07%, 0.00%, Abril, 2022
OS Version, Ubuntu 21.10 64 bit, 0.06%, -0.01%, Abril, 2022
System RAM, Less than 4 GB, 0.26%, +0.01%, Abril, 2022
System RAM, 4 GB, 6.76%, +0.20%, Abril, 2022
System RAM, 8 GB, 24.30%, +0.86%, Abril, 2022
System RAM, 12 GB, 3.60%, +0.17%, Abril, 2022
System RAM, 16 GB, 50.59%, -0.89%, Abril, 2022
System RAM, 24 GB, 1.11%, +0.05%, Abril, 2022
System RAM, 32 GB, 11.58%, -0.39%, Abril, 2022
System RAM, 64 GB, 1.07%, -0.01%, Abril, 2022
System RAM, More than 64 GB, 0.11%, 0.00%, Abril, 2022
System RAM, Other, 0.64%, +0.02%, Abril, 2022
Physical CPUs, 1 cpu, 0.19%, +0.02%, Abril, 2022
Physical CPUs, 2 cpus, 11.36%, +0.42%, Abril, 2022
Physical CPUs, 3 cpus, 0.48%, -0.03%, Abril, 2022
Physical CPUs, 4 cpus, 33.73%, +0.21%, Abril, 2022
Physical CPUs, 5 cpus, 0.02%, 0.00%, Abril, 2022
Physical CPUs, 6 cpus, 32.26%, -1.16%, Abril, 2022
Physical CPUs, 7 cpus, 0.00%, 0.00%, Abril, 2022
Physical CPUs, 8 cpus, 18.40%, +0.20%, Abril, 2022
Physical CPUs, 9 cpus, 0.00%, 0.00%, Abril, 2022
Physical CPUs, 10 cpus, 1.11%, +0.06%, Abril, 2022
Physical CPUs, 11 cpus, 0.00%, 0.00%, Abril, 2022
Physical CPUs, 12 cpus, 1.69%, +0.15%, Abril, 2022
Physical CPUs, 14 cpus, 0.17%, +0.08%, Abril, 2022
Physical CPUs, 15 cpus, 0.00%, 0.00%, Abril, 2022
Physical CPUs, 16 cpus, 0.53%, +0.05%, Abril, 2022
Physical CPUs, 18 cpus, 0.02%, 0.00%, Abril, 2022
Physical CPUs, 20 cpus, 0.01%, 0.00%, Abril, 2022
Physical CPUs, 22 cpus, 0.00%, 0.00%, Abril, 2022
Physical CPUs, 24 cpus, 0.02%, 0.00%, Abril, 2022
Physical CPUs, 26 cpus, 0.00%, 0.00%, Abril, 2022
Physical CPUs, 28 cpus, 0.00%, 0.00%, Abril, 2022
Physical CPUs, 30 cpus, 0.00%, 0.00%, Abril, 2022
Physical CPUs, 32 cpus, 0.01%, 0.00%, Abril, 2022
Physical CPUs, 36 cpus, 0.00%, 0.00%, Abril, 2022
Physical CPUs, 64 cpus, 0.00%, 0.00%, Abril, 2022
Video Card Description, NVIDIA GeForce GTX 1060, 6.94%, -1.01%, Abril, 2022
Video Card Description, NVIDIA GeForce GTX 1650, 6.27%, +0.38%, Abril, 2022
Video Card Description, NVIDIA GeForce GTX 1050 Ti, 5.45%, +0.08%, Abril, 2022
Video Card Description, NVIDIA GeForce RTX 2060, 4.93%, -0.53%, Abril, 2022
Video Card Description, NVIDIA GeForce GTX 1050, 2.89%, +0.11%, Abril, 2022
Video Card Description, NVIDIA GeForce GTX 1660 Ti, 2.71%, +0.08%, Abril, 2022
Video Card Description, NVIDIA GeForce RTX 3060 Laptop GPU, 2.57%, +0.42%, Abril, 2022
Video Card Description, NVIDIA GeForce GTX 1660 SUPER, 2.29%, -0.08%, Abril, 2022
Video Card Description, NVIDIA GeForce GTX 1070, 2.16%, -0.13%, Abril, 2022
Video Card Description, NVIDIA GeForce RTX 3060, 2.11%, -0.29%, Abril, 2022
Video Card Description, NVIDIA GeForce RTX 3070, 1.87%, -0.17%, Abril, 2022
Video Card Description, NVIDIA GeForce RTX 2070 SUPER, 1.79%, -0.13%, Abril, 2022
Video Card Description, NVIDIA GeForce GTX 1660, 1.75%, -0.24%, Abril, 2022
Video Card Description, NVIDIA GeForce RTX 3060 Ti, 1.50%, +0.01%, Abril, 2022
Video Card Description, AMD Radeon Graphics, 1.45%, -0.15%, Abril, 2022
Video Card Description, NVIDIA GeForce GTX 1650 Ti, 1.39%, +0.11%, Abril, 2022
Video Card Description, AMD Radeon RX 580, 1.34%, -0.02%, Abril, 2022
Video Card Description, NVIDIA GeForce GTX 1080, 1.31%, -0.12%, Abril, 2022
Video Card Description, NVIDIA GeForce RTX 2070, 1.31%, -0.19%, Abril, 2022
Video Card Description, NVIDIA GeForce RTX 3080, 1.23%, 0.00%, Abril, 2022
Video Card Description, Intel(R) UHD Graphics, 1.18%, +0.03%, Abril, 2022
Video Card Description, NVIDIA GeForce RTX 2060 SUPER, 1.11%, -0.10%, Abril, 2022
Video Card Description, AMD Radeon RX 570, 1.10%, +0.03%, Abril, 2022
Video Card Description, NVIDIA GeForce RTX 3050, 1.09%, +0.23%, Abril, 2022
Video Card Description, AMD Radeon Vega 8 Graphics, 1.06%, +0.04%, Abril, 2022
Video Card Description, , 1.02%, +1.02%, Abril, 2022
Video Card Description, NVIDIA GeForce GTX 970, 0.99%, -0.03%, Abril, 2022
Video Card Description, NVIDIA GeForce GTX 960, 0.99%, -0.06%, Abril, 2022
Video Card Description, Intel(R) Iris(R) Xe Graphics, 0.94%, +0.08%, Abril, 2022
Video Card Description, NVIDIA GeForce GTX 1650 SUPER, 0.94%, +0.03%, Abril, 2022
Video Card Description, NVIDIA GeForce GTX 750 Ti, 0.93%, +0.01%, Abril, 2022
Video Card Description, NVIDIA GeForce GT 1030, 0.87%, +0.07%, Abril, 2022
Video Card Description, NVIDIA GeForce GTX 1080 Ti, 0.80%, -0.04%, Abril, 2022
Video Card Description, NVIDIA GeForce RTX 3070 Ti, 0.73%, +0.11%, Abril, 2022
Video Card Description, AMD Radeon RX 5700 XT, 0.72%, +0.01%, Abril, 2022
Video Card Description, Intel UHD Graphics 620, 0.70%, 0.00%, Abril, 2022
Video Card Description, NVIDIA GeForce RTX 3070 Laptop GPU, 0.69%, +0.08%, Abril, 2022
Video Card Description, NVIDIA GeForce RTX 2080 SUPER, 0.68%, -0.06%, Abril, 2022
Video Card Description, NVIDIA GeForce GTX 1070 Ti, 0.65%, -0.06%, Abril, 2022
Video Card Description, NVIDIA GeForce RTX 3050 Ti Laptop GPU, 0.62%, +0.10%, Abril, 2022
Video Card Description, NVIDIA GeForce RTX 2080, 0.60%, -0.07%, Abril, 2022
Video Card Description, NVIDIA GeForce RTX 3080 Ti, 0.54%, +0.05%, Abril, 2022
Video Card Description, NVIDIA GeForce GT 730, 0.52%, +0.03%, Abril, 2022
Video Card Description, NVIDIA GeForce RTX 2080 Ti, 0.52%, -0.02%, Abril, 2022
Video Card Description, NVIDIA GeForce RTX 3050 Laptop GPU, 0.52%, +0.08%, Abril, 2022
Video Card Description, AMD Radeon Vega 3 Graphics, 0.48%, +0.02%, Abril, 2022
Video Card Description, AMD Radeon RX 550, 0.48%, +0.04%, Abril, 2022
Video Card Description, Intel HD Graphics 4000, 0.47%, 0.00%, Abril, 2022
