Categoria,Especificação,Porcentagens,Incrementos/Decrementos,Mês,Ano
Physical CPUs,2 cpus,3.97%,+0.12%,Maio,2025
Physical CPUs,3 cpus,0.23%,+0.02%,Maio,2025
Physical CPUs,4 cpus,16.12%,+0.10%,Maio,2025
Physical CPUs,5 cpus,0.08%,+0.01%,Maio,2025
Physical CPUs,6 cpus,29.79%,-0.47%,Maio,2025
Physical CPUs,7 cpus,0.00%,-0.01%,Maio,2025
Physical CPUs,8 cpus,24.37%,+0.53%,Maio,2025
Physical CPUs,9 cpus,0.00%,0.00%,Maio,2025
Physical CPUs,10 cpus,6.49%,-0.04%,Maio,2025
Physical CPUs,11 cpus,0.04%,0.00%,Maio,2025
Physical CPUs,12 cpus,5.57%,+0.02%,Maio,2025
Physical CPUs,13 cpus,0.00%,0.00%,Maio,2025
Physical CPUs,14 cpus,4.76%,-0.23%,Maio,2025
Physical CPUs,15 cpus,0.00%,0.00%,Maio,2025
Physical CPUs,16 cpus,4.67%,+0.04%,Maio,2025
Physical CPUs,17 cpus,0.00%,0.00%,Maio,2025
Physical CPUs,18 cpus,0.05%,0.00%,Maio,2025
Physical CPUs,19 cpus,0.00%,0.00%,Maio,2025
Physical CPUs,20 cpus,1.49%,0.00%,Maio,2025
Physical CPUs,21 cpus,0.00%,0.00%,Maio,2025
Physical CPUs,22 cpus,0.00%,0.00%,Maio,2025
Physical CPUs,23 cpus,0.00%,0.00%,Maio,2025
Physical CPUs,24 cpus,2.28%,-0.09%,Maio,2025
Physical CPUs,26 cpus,0.00%,0.00%,Maio,2025
Physical CPUs,28 cpus,0.01%,0.00%,Maio,2025
Physical CPUs,32 cpus,0.01%,0.00%,Maio,2025
Physical CPUs,36 cpus,0.00%,0.00%,Maio,2025
Physical CPUs,40 cpus,0.00%,0.00%,Maio,2025
Physical CPUs,44 cpus,0.00%,0.00%,Maio,2025
Physical CPUs,48 cpus,0.00%,0.00%,Maio,2025
Physical CPUs,52 cpus,0.00%,0.00%,Maio,2025
Physical CPUs,56 cpus,0.00%,0.00%,Maio,2025
Physical CPUs,60 cpus,0.00%,0.00%,Maio,2025
Physical CPUs,64 cpus,0.00%,0.00%,Maio,2025
Physical CPUs,88 cpus,0.00%,0.00%,Maio,2025
Physical CPUs,96 cpus,0.00%,0.00%,Maio,2025
Physical CPUs,128 cpus,0.00%,0.00%,Maio,2025
Physical CPUs,192 cpus,0.00%,0.00%,Maio,2025
Video Card Description,NVIDIA GeForce RTX 3060,4.56%,-0.01%,Maio,2025
Video Card Description,NVIDIA GeForce RTX 4060 Laptop GPU,4.46%,-0.34%,Maio,2025
Video Card Description,NVIDIA GeForce RTX 4060,4.26%,-0.09%,Maio,2025
Video Card Description,NVIDIA GeForce GTX 1650,3.33%,-0.06%,Maio,2025
Video Card Description,NVIDIA GeForce RTX 4060 Ti,2.97%,-0.16%,Maio,2025
Video Card Description,NVIDIA GeForce RTX 3050,2.96%,-0.04%,Maio,2025
Video Card Description,NVIDIA GeForce RTX 3060 Ti,2.68%,-0.15%,Maio,2025
Video Card Description,NVIDIA GeForce RTX 3070,2.54%,-0.05%,Maio,2025
Video Card Description,NVIDIA GeForce RTX 3060 Laptop GPU,2.42%,-0.21%,Maio,2025
Video Card Description,NVIDIA GeForce RTX 2060,2.36%,0.00%,Maio,2025
Video Card Description,NVIDIA GeForce RTX 4070,2.34%,-0.01%,Maio,2025
Video Card Description,NVIDIA GeForce GTX 1060,2.17%,-0.10%,Maio,2025
Video Card Description,AMD Radeon Graphics,2.17%,+0.12%,Maio,2025
Video Card Description,AMD Radeon(TM) Graphics,2.00%,+0.07%,Maio,2025
Video Card Description,Intel Iris Xe Graphics,1.94%,+0.06%,Maio,2025
Video Card Description,NVIDIA GeForce RTX 4070 SUPER,1.82%,-0.08%,Maio,2025
Video Card Description,NVIDIA GeForce GTX 1660 SUPER,1.82%,0.00%,Maio,2025
Video Card Description,NVIDIA GeForce RTX 3080,1.78%,0.00%,Maio,2025
Video Card Description,Intel(R) UHD Graphics,1.76%,+0.11%,Maio,2025
Video Card Description,NVIDIA GeForce GTX 1050 Ti,1.67%,-0.05%,Maio,2025
Video Card Description,,1.54%,+0.20%,Maio,2025
Video Card Description,NVIDIA GeForce RTX 4050 Laptop GPU,1.28%,+0.01%,Maio,2025
Video Card Description,NVIDIA GeForce GTX 1660 Ti,1.20%,-0.01%,Maio,2025
Video Card Description,NVIDIA GeForce RTX 3070 Ti,1.16%,-0.03%,Maio,2025
Video Card Description,NVIDIA GeForce RTX 4070 Laptop GPU,1.10%,-0.05%,Maio,2025
Video Card Description,NVIDIA GeForce RTX 4070 Ti,1.07%,-0.10%,Maio,2025
Video Card Description,NVIDIA GeForce RTX 2060 SUPER,0.98%,0.00%,Maio,2025
Video Card Description,NVIDIA GeForce RTX 2070 SUPER,0.94%,0.00%,Maio,2025
Video Card Description,NVIDIA GeForce RTX 4090,0.90%,-0.04%,Maio,2025
Video Card Description,AMD Radeon RX 6600,0.89%,0.00%,Maio,2025
Video Card Description,NVIDIA GeForce GTX 1070,0.88%,-0.01%,Maio,2025
Video Card Description,NVIDIA GeForce RTX 4070 Ti SUPER,0.83%,-0.07%,Maio,2025
Video Card Description,NVIDIA GeForce GTX 1050,0.80%,0.00%,Maio,2025
Video Card Description,NVIDIA GeForce RTX 3050 Ti Laptop GPU,0.80%,-0.02%,Maio,2025
Video Card Description,NVIDIA GeForce RTX 4080 SUPER,0.78%,-0.03%,Maio,2025
Video Card Description,NVIDIA GeForce RTX 4080,0.73%,+0.01%,Maio,2025
Video Card Description,AMD Radeon RX 580,0.71%,+0.01%,Maio,2025
Video Card Description,NVIDIA GeForce RTX 5070,0.68%,+0.32%,Maio,2025
Video Card Description,NVIDIA GeForce RTX 3080 Ti,0.68%,0.00%,Maio,2025
Video Card Description,AMD Radeon RX 6700 XT,0.66%,-0.01%,Maio,2025
Video Card Description,NVIDIA GeForce GTX 1660,0.65%,-0.02%,Maio,2025
Video Card Description,AMD Radeon RX 5700 XT,0.64%,0.00%,Maio,2025
Video Card Description,NVIDIA GeForce RTX 2070,0.63%,-0.01%,Maio,2025
Video Card Description,AMD Radeon RX 580 2048SP,0.59%,-0.03%,Maio,2025
Video Card Description,NVIDIA GeForce GTX 1080,0.58%,0.00%,Maio,2025
Video Card Description,NVIDIA GeForce RTX 3070 Laptop GPU,0.58%,-0.02%,Maio,2025
Video Card Description,AMD Radeon RX 7900 XTX,0.52%,-0.01%,Maio,2025
Video Card Description,NVIDIA GeForce GTX 1650 Ti,0.51%,-0.01%,Maio,2025
Video Card Description,NVIDIA GeForce RTX 3050 Laptop GPU,0.49%,-0.03%,Maio,2025
Video Card Description,Intel UHD Graphics 620,0.49%,+0.03%,Maio,2025
Video Card Description,NVIDIA GeForce RTX 3090,0.48%,0.00%,Maio,2025
Video Card Description,AMD AMD Custom GPU 0405,0.47%,+0.03%,Maio,2025
Video Card Description,AMD Radeon RX 570,0.47%,0.00%,Maio,2025
Video Card Description,NVIDIA GeForce RTX 5080,0.45%,+0.08%,Maio,2025
Video Card Description,NVIDIA GeForce RTX 2050,0.43%,+0.01%,Maio,2025
Video Card Description,NVIDIA GeForce GTX 1080 Ti,0.42%,-0.01%,Maio,2025
Video Card Description,AMD Radeon Vega 8 Graphics,0.41%,+0.01%,Maio,2025
Video Card Description,NVIDIA GeForce GTX 1650 SUPER,0.38%,0.00%,Maio,2025
Video Card Description,AMD Radeon RX 6600 XT,0.38%,0.00%,Maio,2025
Video Card Description,NVIDIA GeForce RTX 5070 Ti,0.37%,+0.10%,Maio,2025
Video Card Description,NVIDIA GeForce RTX 2080 SUPER,0.37%,+0.01%,Maio,2025
Video Card Description,AMD Radeon Graphics (RADV VANGOGH),0.36%,+0.03%,Maio,2025
Video Card Description,AMD Radeon RX 6750 XT,0.36%,-0.01%,Maio,2025
Video Card Description,AMD Radeon RX 7800 XT,0.35%,+0.08%,Maio,2025
Video Card Description,NVIDIA GeForce RTX 3050 6GB Laptop GPU,0.35%,+0.03%,Maio,2025
Video Card Description,Intel UHD Graphics 630,0.33%,+0.01%,Maio,2025
Video Card Description,AMD Radeon RX 6650 XT,0.32%,-0.02%,Maio,2025
Video Card Description,NVIDIA GeForce RTX 2080,0.31%,0.00%,Maio,2025
Video Card Description,NVIDIA GeForce RTX 2080 Ti,0.30%,-0.02%,Maio,2025
Video Card Description,AMD Radeon (TM) Graphics,0.30%,+0.03%,Maio,2025
Video Card Description,NVIDIA GeForce GT 1030,0.30%,0.00%,Maio,2025
Video Card Description,NVIDIA GeForce GTX 970,0.29%,-0.01%,Maio,2025
Video Card Description,NVIDIA GeForce RTX 3070 Ti Laptop GPU,0.29%,-0.02%,Maio,2025
Video Card Description,AMD Radeon RX 6800 XT,0.28%,-0.01%,Maio,2025
Video Card Description,NVIDIA GeForce GTX 1070 Ti,0.28%,-0.01%,Maio,2025
Video Card Description,AMD Radeon 780M Graphics,0.26%,+0.02%,Maio,2025
Video Card Description,Intel HD Graphics 520,0.26%,+0.03%,Maio,2025
Video Card Description,AMD Radeon RX 550,0.26%,-0.01%,Maio,2025
Video Card Description,NVIDIA GeForce GTX 960,0.25%,-0.02%,Maio,2025
Video Card Description,Intel HD Graphics 620,0.25%,+0.02%,Maio,2025
Video Card Description,AMD Radeon RX 7700 XT,0.24%,-0.01%,Maio,2025
Video Card Description,AMD Radeon Vega 3 Graphics,0.24%,0.00%,Maio,2025
Video Card Description,NVIDIA GeForce GTX 750 Ti,0.24%,-0.01%,Maio,2025
Video Card Description,AMD Radeon RX 6800,0.23%,+0.01%,Maio,2025
Video Card Description,Intel(R) Arc(TM) Graphics,0.23%,+0.01%,Maio,2025
Video Card Description,NVIDIA GeForce RTX 4080 Laptop GPU,0.22%,-0.01%,Maio,2025
Video Card Description,Intel HD Graphics 4600,0.21%,+0.01%,Maio,2025
Video Card Description,NVIDIA GeForce GT 730,0.20%,0.00%,Maio,2025
Video Card Description,NVIDIA GeForce RTX 5060 Ti,0.20%,+0.20%,Maio,2025
Video Card Description,AMD Radeon RX 6900 XT,0.20%,0.00%,Maio,2025
Video Card Description,AMD Radeon RX 6500 XT,0.19%,-0.01%,Maio,2025
Video Card Description,Intel UHD Graphics 600,0.19%,+0.02%,Maio,2025
Video Card Description,AMD Radeon RX 5600 XT,0.18%,-0.01%,Maio,2025
Video Card Description,NVIDIA GeForce RTX 3050 Ti,0.17%,-0.01%,Maio,2025
Video Card Description,Intel HD Graphics 4000,0.16%,+0.16%,Maio,2025
Video Card Description,AMD Radeon RX 5500 XT,0.16%,0.00%,Maio,2025
Video Card Description,AMD Radeon RX 6750 GRE 10GB,0.16%,-0.03%,Maio,2025
Video Card Description,Other,9.93%,+0.44%,Maio,2025
VRAM,512 MB,5.86%,+0.37%,Maio,2025
VRAM,1 GB,3.94%,-0.02%,Maio,2025
VRAM,2 GB,4.99%,-0.04%,Maio,2025
VRAM,3 GB,1.08%,-0.05%,Maio,2025
VRAM,4 GB,7.11%,-0.16%,Maio,2025
VRAM,6 GB,11.48%,-0.04%,Maio,2025
VRAM,8 GB,33.67%,-0.58%,Maio,2025
VRAM,10 GB,2.67%,+0.01%,Maio,2025
VRAM,11 GB,1.23%,-0.03%,Maio,2025
VRAM,12 GB,18.83%,+0.25%,Maio,2025
VRAM,16 GB,5.90%,+0.34%,Maio,2025
VRAM,24 GB,2.40%,-0.06%,Maio,2025
VRAM,Other,0.86%,+0.04%,Maio,2025
Primary Display Resolution,800 x 1280,0.56%,+0.03%,Maio,2025
Primary Display Resolution,1280 x 720,0.23%,+0.01%,Maio,2025
Primary Display Resolution,1280 x 1024,0.26%,-0.01%,Maio,2025
Primary Display Resolution,1280 x 800,0.35%,+0.03%,Maio,2025
Primary Display Resolution,1360 x 768,0.56%,+0.04%,Maio,2025
Primary Display Resolution,1366 x 768,2.91%,+0.16%,Maio,2025
Primary Display Resolution,1440 x 900,0.91%,+0.03%,Maio,2025
Primary Display Resolution,1470 x 956,0.27%,+0.04%,Maio,2025
Primary Display Resolution,1512 x 982,0.25%,+0.04%,Maio,2025
Primary Display Resolution,1600 x 900,0.86%,+0.02%,Maio,2025
Primary Display Resolution,1680 x 1050,0.52%,-0.01%,Maio,2025
Primary Display Resolution,1920 x 1080,55.35%,+0.08%,Maio,2025
Primary Display Resolution,1920 x 1200,1.66%,+0.04%,Maio,2025
Primary Display Resolution,2560 x 1440,19.49%,-0.41%,Maio,2025
Primary Display Resolution,2560 x 1600,4.20%,-0.19%,Maio,2025
Primary Display Resolution,2560 x 1080,0.84%,0.00%,Maio,2025
Primary Display Resolution,2880 x 1800,0.39%,0.00%,Maio,2025
Primary Display Resolution,3440 x 1440,2.86%,+0.06%,Maio,2025
Primary Display Resolution,3840 x 2160,4.48%,-0.09%,Maio,2025
Primary Display Resolution,5120 x 1440,0.39%,+0.02%,Maio,2025
Primary Display Resolution,Other,2.67%,+0.11%,Maio,2025
OS Version,Windows,95.67%,+0.22%,Junho,2025
OS Version,Windows 11 64 bit,59.84%,+1.54%,Junho,2025
OS Version,Windows 10 64 bit,35.69%,-1.31%,Junho,2025
OS Version,Windows 7 64 bit,0.09%,-0.01%,Junho,2025
OS Version,OSX,1.76%,-0.09%,Junho,2025
OS Version,MacOS 15.5.0 64 bit,0.92%,+0.68%,Junho,2025
OS Version,MacOS 15.4.1 64 bit,0.12%,-0.57%,Junho,2025
OS Version,MacOS 14.6.1 64 bit,0.05%,-0.01%,Junho,2025
OS Version,Linux,2.57%,-0.12%,Junho,2025
OS Version,"Arch Linux" 64 bit,0.27%,0.00%,Junho,2025
OS Version,Linux Mint 22.1 64 bit,0.20%,-0.01%,Junho,2025
OS Version,Ubuntu Core 22 64 bit,0.11%,-0.01%,Junho,2025
OS Version,Ubuntu 24.04.2 LTS 64 bit,0.11%,-0.01%,Junho,2025
OS Version,"Manjaro Linux" 64 bit,0.06%,-0.01%,Junho,2025
OS Version,"EndeavourOS Linux" 64 bit,0.06%,-0.01%,Junho,2025
OS Version,Debian GNU/Linux 12 (bookworm) 64 bit,0.05%,0.00%,Junho,2025
System RAM,Less than 4 GB,0.03%,0.00%,Junho,2025
System RAM,4 GB,1.79%,-0.14%,Junho,2025
System RAM,8 GB,8.95%,-0.50%,Junho,2025
System RAM,12 GB,2.76%,-0.14%,Junho,2025
System RAM,16 GB,43.05%,+0.05%,Junho,2025
System RAM,24 GB,1.68%,+0.01%,Junho,2025
System RAM,28 GB,0.52%,-0.01%,Junho,2025
System RAM,32 GB,34.37%,+0.62%,Junho,2025
System RAM,48 GB,0.92%,+0.09%,Junho,2025
System RAM,60 GB,0.58%,+0.05%,Junho,2025
System RAM,64 GB,4.17%,-0.02%,Junho,2025
System RAM,More than 64 GB,0.54%,0.00%,Junho,2025
System RAM,Other,0.64%,-0.02%,Junho,2025
Physical CPUs,1 cpu,0.03%,0.00%,Junho,2025
Physical CPUs,2 cpus,3.73%,-0.24%,Junho,2025
Physical CPUs,3 cpus,0.21%,-0.02%,Junho,2025
Physical CPUs,4 cpus,15.41%,-0.71%,Junho,2025
Physical CPUs,5 cpus,0.08%,0.00%,Junho,2025
Physical CPUs,6 cpus,29.50%,-0.29%,Junho,2025
Physical CPUs,7 cpus,0.00%,0.00%,Junho,2025
Physical CPUs,8 cpus,24.40%,+0.03%,Junho,2025
Physical CPUs,9 cpus,0.00%,0.00%,Junho,2025
Physical CPUs,10 cpus,6.67%,+0.18%,Junho,2025
Physical CPUs,11 cpus,0.04%,0.00%,Junho,2025
Physical CPUs,12 cpus,5.52%,-0.05%,Junho,2025
Physical CPUs,13 cpus,0.00%,0.00%,Junho,2025
Physical CPUs,14 cpus,5.05%,+0.29%,Junho,2025
Physical CPUs,15 cpus,0.00%,0.00%,Junho,2025
Physical CPUs,16 cpus,5.11%,+0.44%,Junho,2025
Physical CPUs,17 cpus,0.00%,0.00%,Junho,2025
Physical CPUs,18 cpus,0.05%,0.00%,Junho,2025
Physical CPUs,19 cpus,0.00%,0.00%,Junho,2025
Physical CPUs,20 cpus,1.57%,+0.08%,Junho,2025
Physical CPUs,21 cpus,0.00%,0.00%,Junho,2025
Physical CPUs,22 cpus,0.00%,0.00%,Junho,2025
Physical CPUs,23 cpus,0.00%,0.00%,Junho,2025
Physical CPUs,24 cpus,2.58%,+0.30%,Junho,2025
Physical CPUs,28 cpus,0.01%,0.00%,Junho,2025
Physical CPUs,30 cpus,0.00%,0.00%,Junho,2025
Physical CPUs,32 cpus,0.01%,0.00%,Junho,2025
Physical CPUs,36 cpus,0.00%,0.00%,Junho,2025
Physical CPUs,40 cpus,0.00%,0.00%,Junho,2025
Physical CPUs,44 cpus,0.00%,0.00%,Junho,2025
Physical CPUs,48 cpus,0.00%,0.00%,Junho,2025
Physical CPUs,52 cpus,0.00%,0.00%,Junho,2025
Physical CPUs,56 cpus,0.00%,0.00%,Junho,2025
Physical CPUs,60 cpus,0.00%,0.00%,Junho,2025
Physical CPUs,64 cpus,0.00%,0.00%,Junho,2025
Physical CPUs,78 cpus,0.00%,0.00%,Junho,2025
Physical CPUs,96 cpus,0.00%,0.00%,Junho,2025
Physical CPUs,128 cpus,0.00%,0.00%,Junho,2025
Physical CPUs,192 cpus,0.00%,0.00%,Junho,2025
Video Card Description,NVIDIA GeForce RTX 5060,0.32%,+0.32%,Junho,2025
Video Card Description,NVIDIA GeForce GTX 1650 SUPER,0.36%,-0.02%,Junho,2025
Video Card Description,NVIDIA GeForce GTX 1050,0.75%,-0.05%,Junho,2025
Video Card Description,AMD Radeon RX 6750 GRE 10GB,0.17%,+0.01%,Junho,2025
Video Card Description,NVIDIA GeForce GT 730,0.19%,-0.01%,Junho,2025
Video Card Description,Intel UHD Graphics 620,0.46%,-0.03%,Junho,2025
Video Card Description,AMD Radeon Vega 8 Graphics,0.40%,-0.01%,Junho,2025
Video Card Description,NVIDIA GeForce GTX 1660 SUPER,1.76%,-0.06%,Junho,2025
Video Card Description,NVIDIA GeForce RTX 3050,3.00%,+0.04%,Junho,2025
Video Card Description,NVIDIA GeForce RTX 3060 Ti,2.67%,-0.01%,Junho,2025
Video Card Description,NVIDIA GeForce RTX 4070 SUPER,1.80%,-0.02%,Junho,2025
Video Card Description,NVIDIA GeForce RTX 4070,2.22%,-0.12%,Junho,2025
Video Card Description,NVIDIA GeForce RTX 4060 Ti,2.91%,-0.06%,Junho,2025
Video Card Description,NVIDIA GeForce RTX 3060,4.42%,-0.14%,Junho,2025
Video Card Description,NVIDIA GeForce RTX 3050 Laptop GPU,0.49%,0.00%,Junho,2025
Video Card Description,NVIDIA GeForce RTX 3060 Laptop GPU,2.49%,+0.07%,Junho,2025
Video Card Description,NVIDIA GeForce GTX 1070 Ti,0.27%,-0.01%,Junho,2025
Video Card Description,,1.48%,-0.06%,Junho,2025
Video Card Description,Intel HD Graphics 520,0.24%,-0.02%,Junho,2025
Video Card Description,NVIDIA GeForce RTX 3070,2.46%,-0.08%,Junho,2025
Video Card Description,AMD Radeon RX 6800,0.22%,-0.01%,Junho,2025
Video Card Description,NVIDIA GeForce GTX 1050 Ti,1.59%,-0.08%,Junho,2025
Video Card Description,Intel HD Graphics 4600,0.20%,-0.01%,Junho,2025
Video Card Description,NVIDIA GeForce RTX 2060,2.22%,-0.14%,Junho,2025
Video Card Description,AMD Radeon 780M Graphics,0.27%,+0.01%,Junho,2025
Video Card Description,NVIDIA GeForce RTX 3070 Ti,1.13%,-0.03%,Junho,2025
Video Card Description,AMD Radeon Graphics (RADV VANGOGH),0.35%,-0.01%,Junho,2025
Video Card Description,NVIDIA GeForce RTX 4070 Ti,1.07%,0.00%,Junho,2025
Video Card Description,AMD Radeon RX 6600 XT,0.37%,-0.01%,Junho,2025
Video Card Description,NVIDIA GeForce GTX 1060,2.08%,-0.09%,Junho,2025
Video Card Description,NVIDIA GeForce RTX 2080 SUPER,0.34%,-0.03%,Junho,2025
Video Card Description,NVIDIA GeForce RTX 5070,0.95%,+0.27%,Junho,2025
Video Card Description,AMD Radeon RX 6800 XT,0.27%,-0.01%,Junho,2025
Video Card Description,NVIDIA GeForce GTX 1650,3.23%,-0.10%,Junho,2025
Video Card Description,NVIDIA GeForce GTX 750 Ti,0.25%,+0.01%,Junho,2025
Video Card Description,NVIDIA GeForce RTX 2060 SUPER,0.94%,-0.04%,Junho,2025
Video Card Description,NVIDIA GeForce GTX 960,0.25%,0.00%,Junho,2025
Video Card Description,AMD Radeon RX 6600,0.89%,0.00%,Junho,2025
Video Card Description,AMD Radeon RX 6500 XT,0.20%,+0.01%,Junho,2025
Video Card Description,NVIDIA GeForce RTX 4090,0.87%,-0.03%,Junho,2025
Video Card Description,NVIDIA GeForce RTX 3050 6GB Laptop GPU,0.36%,+0.01%,Junho,2025
Video Card Description,NVIDIA GeForce RTX 2070 SUPER,0.90%,-0.04%,Junho,2025
Video Card Description,AMD Radeon RX 5600 XT,0.17%,-0.01%,Junho,2025
Video Card Description,NVIDIA GeForce RTX 3080,1.70%,-0.08%,Junho,2025
Video Card Description,AMD Radeon RX 6750 GRE 12GB,0.16%,+0.16%,Junho,2025
Video Card Description,NVIDIA GeForce RTX 3050 Ti Laptop GPU,0.79%,-0.01%,Junho,2025
Video Card Description,Intel UHD Graphics 600,0.17%,-0.02%,Junho,2025
Video Card Description,NVIDIA GeForce RTX 4080 SUPER,0.75%,-0.03%,Junho,2025
Video Card Description,AMD Radeon (TM) Graphics,0.29%,-0.01%,Junho,2025
Video Card Description,NVIDIA GeForce GTX 1070,0.83%,-0.05%,Junho,2025
Video Card Description,NVIDIA GeForce RTX 4060 Laptop GPU,4.79%,+0.33%,Junho,2025
Video Card Description,NVIDIA GeForce RTX 4070 Ti SUPER,0.83%,0.00%,Junho,2025
Video Card Description,NVIDIA GeForce RTX 2050,0.43%,0.00%,Junho,2025
Video Card Description,NVIDIA GeForce RTX 4050 Laptop GPU,1.33%,+0.05%,Junho,2025
Video Card Description,NVIDIA GeForce RTX 3070 Laptop GPU,0.57%,-0.01%,Junho,2025
Video Card Description,Intel Iris Xe Graphics,1.90%,-0.04%,Junho,2025
Video Card Description,NVIDIA GeForce RTX 2070,0.61%,-0.02%,Junho,2025
Video Card Description,AMD Radeon RX 580,0.68%,-0.03%,Junho,2025
Video Card Description,AMD Radeon RX 6650 XT,0.32%,0.00%,Junho,2025
Video Card Description,NVIDIA GeForce GTX 1660 Ti,1.15%,-0.05%,Junho,2025
Video Card Description,AMD Radeon RX 6700 XT,0.64%,-0.02%,Junho,2025
Video Card Description,NVIDIA GeForce RTX 4070 Laptop GPU,1.13%,+0.03%,Junho,2025
Video Card Description,AMD Radeon RX 6750 XT,0.36%,0.00%,Junho,2025
Video Card Description,NVIDIA GeForce RTX 3080 Ti,0.65%,-0.03%,Junho,2025
Video Card Description,NVIDIA GeForce GT 1030,0.28%,-0.02%,Junho,2025
Video Card Description,NVIDIA GeForce RTX 4080,0.69%,-0.04%,Junho,2025
Video Card Description,NVIDIA GeForce GTX 970,0.28%,-0.01%,Junho,2025
Video Card Description,NVIDIA GeForce GTX 1660,0.62%,-0.03%,Junho,2025
Video Card Description,AMD Radeon RX 7700 XT,0.25%,+0.01%,Junho,2025
Video Card Description,AMD Radeon(TM) Graphics,1.99%,-0.01%,Junho,2025
Video Card Description,Intel(R) Arc(TM) Graphics,0.25%,+0.02%,Junho,2025
Video Card Description,AMD Radeon RX 580 2048SP,0.59%,0.00%,Junho,2025
Video Card Description,Intel(R) UHD Graphics,1.71%,-0.05%,Junho,2025
Video Card Description,NVIDIA GeForce RTX 5080,0.55%,+0.10%,Junho,2025
Video Card Description,NVIDIA GeForce RTX 2080 Ti,0.29%,-0.01%,Junho,2025
Video Card Description,NVIDIA GeForce RTX 5070 Ti,0.53%,+0.16%,Junho,2025
Video Card Description,AMD Radeon RX 550,0.25%,-0.01%,Junho,2025
Video Card Description,NVIDIA GeForce GTX 1080,0.54%,-0.04%,Junho,2025
Video Card Description,NVIDIA GeForce RTX 2080,0.31%,0.00%,Junho,2025
Video Card Description,AMD Radeon RX 7900 XTX,0.51%,-0.01%,Junho,2025
Video Card Description,NVIDIA GeForce RTX 3070 Ti Laptop GPU,0.30%,+0.01%,Junho,2025
Video Card Description,AMD Radeon RX 5700 XT,0.62%,-0.02%,Junho,2025
Video Card Description,Intel HD Graphics 620,0.22%,-0.03%,Junho,2025
Video Card Description,NVIDIA GeForce GTX 1650 Ti,0.50%,-0.01%,Junho,2025
Video Card Description,NVIDIA GeForce RTX 5090,0.18%,+0.18%,Junho,2025
Video Card Description,AMD Radeon RX 7800 XT,0.46%,+0.11%,Junho,2025
Video Card Description,NVIDIA GeForce RTX 3050 Ti,0.17%,0.00%,Junho,2025
Video Card Description,AMD AMD Custom GPU 0405,0.45%,-0.02%,Junho,2025
Video Card Description,NVIDIA GeForce RTX 4080 Laptop GPU,0.22%,0.00%,Junho,2025
Video Card Description,NVIDIA GeForce RTX 5060 Laptop GPU,0.45%,+0.45%,Junho,2025
Video Card Description,AMD Radeon RX 6900 XT,0.19%,-0.01%,Junho,2025
Video Card Description,NVIDIA GeForce RTX 3090,0.45%,-0.03%,Junho,2025
Video Card Description,NVIDIA Graphics Device,0.40%,+0.40%,Junho,2025
Video Card Description,AMD Radeon RX 570,0.44%,-0.03%,Junho,2025
Video Card Description,Intel UHD Graphics 630,0.32%,-0.01%,Junho,2025
Video Card Description,AMD Radeon Graphics,2.05%,-0.12%,Junho,2025
Video Card Description,AMD Radeon RX 5500 XT,0.15%,-0.01%,Junho,2025
Video Card Description,NVIDIA GeForce RTX 5060 Ti,0.39%,+0.19%,Junho,2025
Video Card Description,AMD Radeon Vega 3 Graphics,0.23%,-0.01%,Junho,2025
Video Card Description,NVIDIA GeForce GTX 1080 Ti,0.40%,-0.02%,Junho,2025
Video Card Description,NVIDIA GeForce RTX 4060,4.24%,-0.02%,Junho,2025
Video Card Description,Other,9.45%,-0.48%,Junho,2025
VRAM,512 MB,6.06%,+0.20%,Junho,2025
VRAM,1 GB,3.82%,-0.12%,Junho,2025
VRAM,2 GB,5.00%,+0.01%,Junho,2025
VRAM,3 GB,1.04%,-0.04%,Junho,2025
VRAM,4 GB,6.91%,-0.20%,Junho,2025
VRAM,6 GB,11.10%,-0.38%,Junho,2025
VRAM,8 GB,33.92%,+0.25%,Junho,2025
VRAM,10 GB,2.57%,-0.10%,Junho,2025
VRAM,11 GB,1.19%,-0.04%,Junho,2025
VRAM,12 GB,18.82%,-0.01%,Junho,2025
VRAM,16 GB,6.30%,+0.40%,Junho,2025
VRAM,24 GB,2.33%,-0.07%,Junho,2025
VRAM,Other,0.95%,+0.09%,Junho,2025
Primary Display Resolution,800 x 1280,0.54%,-0.02%,Junho,2025
Primary Display Resolution,1280 x 800,0.32%,-0.03%,Junho,2025
Primary Display Resolution,1280 x 720,0.22%,-0.01%,Junho,2025
Primary Display Resolution,1280 x 1024,0.25%,-0.01%,Junho,2025
Primary Display Resolution,1360 x 768,0.52%,-0.04%,Junho,2025
Primary Display Resolution,1366 x 768,2.74%,-0.17%,Junho,2025
Primary Display Resolution,1440 x 900,0.86%,-0.05%,Junho,2025
Primary Display Resolution,1470 x 956,0.26%,-0.01%,Junho,2025
Primary Display Resolution,1512 x 982,0.22%,-0.03%,Junho,2025
Primary Display Resolution,1600 x 900,0.83%,-0.03%,Junho,2025
Primary Display Resolution,1680 x 1050,0.52%,0.00%,Junho,2025
Primary Display Resolution,1920 x 1200,1.69%,+0.03%,Junho,2025
Primary Display Resolution,1920 x 1080,54.54%,-0.81%,Junho,2025
Primary Display Resolution,2560 x 1080,0.81%,-0.03%,Junho,2025
Primary Display Resolution,2560 x 1440,19.86%,+0.37%,Junho,2025
Primary Display Resolution,2560 x 1600,5.07%,+0.87%,Junho,2025
